72944,29473,-1258,-258.9,-129.69,0,-3.3947e-07,0.0029994,0
72942,29471,-1258,-258.9,-129.69,0,-3.3896e-07,0.0029985,0
72939,29470,-1258,-258.9,-129.69,0,-3.3845e-07,0.0029977,0
72937,29469,-1258,-258.9,-129.69,0,-3.3794e-07,0.0029969,0
72934,29468,-1258,-258.9,-129.69,0,-3.3743e-07,0.002996,0
72931,29466,-1258,-258.9,-129.69,0,-3.3692e-07,0.0029952,0
72929,29465,-1258,-258.9,-129.69,0,-3.3642e-07,0.0029944,0
72926,29464,-1258,-258.9,-129.69,0,-3.3591e-07,0.0029935,0
72924,29462,-1258,-258.9,-129.69,0,-3.354e-07,0.0029927,0
72921,29461,-1258,-258.9,-129.69,0,-3.3489e-07,0.0029919,0
72919,29460,-1258,-258.9,-129.69,0,-3.3439e-07,0.002991,0
72916,29458,-1258,-258.9,-129.69,0,-3.3388e-07,0.0029902,0
72913,29457,-1258,-258.9,-129.69,0,-3.3338e-07,0.0029894,0
72911,29456,-1258,-258.9,-129.69,0,-3.3287e-07,0.0029885,0
72908,29455,-1258,-258.9,-129.69,0,-3.3237e-07,0.0029877,0
72906,29453,-1258,-258.9,-129.69,0,-3.3186e-07,0.0029869,0
72903,29452,-1258,-258.9,-129.69,0,-3.3136e-07,0.002986,0
72900,29451,-1258,-258.9,-129.69,0,-3.3085e-07,0.0029852,0
72898,29449,-1258,-258.9,-129.69,0,-3.3035e-07,0.0029844,0
72895,29448,-1258,-258.9,-129.69,0,-3.2985e-07,0.0029835,0
72893,29447,-1258,-258.9,-129.69,0,-3.2934e-07,0.0029827,0
72890,29445,-1258,-258.9,-129.69,0,-3.2884e-07,0.0029819,0
72887,29444,-1258,-258.9,-129.69,0,-3.2834e-07,0.002981,0
72885,29443,-1258,-258.9,-129.69,0,-3.2783e-07,0.0029802,0
72882,29442,-1258,-258.9,-129.69,0,-3.2733e-07,0.0029794,0
72880,29440,-1258,-258.9,-129.69,0,-3.2683e-07,0.0029785,0
72877,29439,-1258,-258.9,-129.69,0,-3.2633e-07,0.0029777,0
72875,29438,-1258,-258.9,-129.69,0,-3.2583e-07,0.0029769,0
72872,29436,-1258,-258.9,-129.69,0,-3.2533e-07,0.002976,0
72869,29435,-1258,-258.9,-129.69,0,-3.2483e-07,0.0029752,0
72867,29434,-1258,-258.9,-129.69,0,-3.2433e-07,0.0029744,0
72864,29432,-1258,-258.9,-129.69,0,-3.2383e-07,0.0029735,0
72862,29431,-1258,-258.9,-129.69,0,-3.2333e-07,0.0029727,0
72859,29430,-1258,-258.9,-129.69,0,-3.2283e-07,0.0029719,0
72856,29429,-1258,-258.9,-129.69,0,-3.2233e-07,0.002971,0
72854,29427,-1258,-258.9,-129.69,0,-3.2184e-07,0.0029702,0
72851,29426,-1258,-258.9,-129.69,0,-3.2134e-07,0.0029694,0
72849,29425,-1258,-258.9,-129.69,0,-3.2084e-07,0.0029685,0
72846,29423,-1258,-258.9,-129.69,0,-3.2034e-07,0.0029677,0
72843,29422,-1258,-258.9,-129.69,0,-3.1985e-07,0.0029669,0
72841,29421,-1258,-258.9,-129.69,0,-3.1935e-07,0.002966,0
72838,29420,-1258,-258.9,-129.69,0,-3.1886e-07,0.0029652,0
72836,29418,-1258,-258.9,-129.69,0,-3.1836e-07,0.0029644,0
72833,29417,-1258,-258.9,-129.69,0,-3.1786e-07,0.0029635,0
72830,29416,-1258,-258.9,-129.69,0,-3.1737e-07,0.0029627,0
72828,29414,-1258,-258.9,-129.69,0,-3.1688e-07,0.0029619,0
72825,29413,-1258,-258.9,-129.69,0,-3.1638e-07,0.002961,0
72823,29412,-1258,-258.9,-129.69,0,-3.1589e-07,0.0029602,0
72820,29410,-1258,-258.9,-129.69,0,-3.1539e-07,0.0029594,0
72818,29409,-1258,-258.9,-129.69,0,-3.149e-07,0.0029585,0
72815,29408,-1258,-258.9,-129.69,0,-3.1441e-07,0.0029577,0
72812,29407,-1258,-258.9,-129.69,0,-3.1391e-07,0.0029569,0
